"ms_id","pr_id","files","confFiles","chunks","confChunks","devs","code_churn","confCodeChurn","complexity","integrator.knew","formatting","merge.time.diff"
131590,89,4,1,11,1,2,44,7,2,100,0,267
131593,89,4,1,11,1,2,44,7,2,0,0,1333
131596,89,4,1,10,1,2,40,5,2,100,0,26
131598,89,4,1,11,1,2,40,5,2,0,0,26
131635,89,42,2,221,6,13,985,65,2,100,0,1808
131703,89,9,1,12,1,2,13309,11,2,100,0,121
131708,89,9,2,53,2,2,13439,24,2,100,0,73
132178,89,162,4,688,4,4,6786,56,8,100,0,58357
132696,89,159,2,695,6,10,7043,126,2,100,0,1356
132741,89,17,2,19,2,2,103,50,4,0,0,268
132811,89,49,1,181,1,4,435,40,2,100,0,103692
132923,89,93,1,482,1,11,2676,7,2,0,0,1701
133573,89,34,2,86,2,3,373,14,2,100,0,2712
133722,89,1,1,2,1,1,13,9,2,0,0,2737
133757,89,63,2,225,4,3,1987,63,4,100,0,4239
133783,89,47,1,185,1,3,529,15,2,0,0,149
133960,89,111,2,373,2,13,2161,20,4,100,0,2381
134018,89,50,3,101,3,3,326,29,4,50,0,274
134035,89,50,2,92,2,4,301,20,4,50,0,1525
134212,89,137,11,704,11,22,2561,97,22,0,0,809
134909,89,136,1,277,1,10,1351,56,2,100,0,68123
134958,89,110,2,234,2,6,865,12,4,0,0,151984
134982,89,176,4,371,4,14,1804,82,8,100,0,281
135080,89,317,1,1664,1,26,7478,5,2,100,0,81423
135084,89,9,1,21,1,1,106,86,2,100,0,100480
135215,89,154,2,357,2,5,2000,43,4,100,0,288
135217,89,91,2,200,2,2,659,24,4,0,0,26563
142113,89,217,1,1394,1,22,6000,6,2,0,0,1386
142225,89,218,2,441,2,2,5352,24,4,0,0,23429
142290,89,347,4,740,4,8,7776,83,8,0,0,17799
142422,89,746,5,2868,5,87,22718,32,10,100,0,2420
142438,89,87,1,164,1,1,592,37,2,100,0,1185
127091,90,51,1,479,1,3,1497,7,2,100,0,210
127098,90,11,1,52,1,2,258,7,2,100,0,89
127161,90,21,1,52,3,3,685,21,6,100,0,140
127257,90,65,8,290,9,4,3362,1078,8,100,0,372
127476,90,11,1,12,1,2,200,5,2,0,0,33089
127636,90,26,1,161,1,5,427,6,2,0,0,13886
127916,90,55,4,121,6,3,2516,66,12,100,0,4980
128026,90,144,5,542,5,10,5241,44,8,100,0,1964
128612,90,250,2,549,2,22,7784,17,4,100,0,268410
128956,90,208,6,1211,6,9,6348,394,12,100,0,1484
129014,90,75,4,268,4,7,1888,461,8,100,0,331
129085,90,40,1,845,1,9,1845,106,2,0,0,14972
127052,92,47,4,128,4,3,887,30,6,66.6666666666667,0,745
127079,92,4,1,8,1,3,23,7,2,100,0,966
127092,92,13,1,49,1,3,254,12,2,0,0,4077
127097,92,30,3,129,3,14,762,73,6,66.6666666666667,0,9272
127099,92,31,1,120,1,8,765,11,2,0,0,826
127125,92,40,1,120,2,6,860,70,6,0,0,279
127143,92,40,3,193,12,10,930,133,24,0,0,1599
127265,92,50,1,149,2,20,1273,13,4,0,0,87849
127301,92,5,2,107,9,3,387,89,2,100,0,2840
127331,92,10,1,48,1,2,250,5,2,100,0,119
127346,92,63,1,166,1,17,1111,5,2,100,0,283
127355,92,56,2,147,9,15,661,82,20,100,66.6666666666667,1096
127362,92,24,1,130,1,8,491,5,2,100,0,232
127419,92,97,1,166,1,22,2422,5,2,100,0,238
127428,92,27,1,41,1,7,370,5,2,100,0,1235
127448,92,23,1,25,1,9,451,5,2,100,0,2271
127475,92,77,2,128,2,17,536,16,4,100,0,71743
127503,92,179,5,275,11,25,3185,98,22,90.9090909090909,72.7272727272727,10869
127515,92,205,3,313,3,25,3508,33,4,50,0,14196
127526,92,156,1,252,1,9,767,5,2,0,0,796
127549,92,75,1,253,1,21,1270,5,2,100,0,1290
127592,92,84,1,177,1,34,1736,5,2,100,0,12911
127661,92,258,2,769,2,25,4680,14,2,100,0,2898
127700,92,532,1,1179,1,64,17112,5,2,100,0,79102
127761,92,1040,7,2086,9,125,33808,123,18,100,0,309
127776,92,44,3,148,4,9,903,20,8,100,0,677
127931,93,7,3,30,3,3,206,112,3,0,0,861
127934,93,17,4,75,4,5,692,110,7,0,0,61969
127943,93,8,1,46,1,2,730,5,2,0,0,58510
127978,93,48,2,242,3,9,1728,53,4,0,0,278
128150,93,61,6,351,7,21,2827,141,6,0,0,506
128210,93,12,1,41,1,8,260,19,2,0,0,1107
128211,93,12,1,41,1,8,260,19,2,0,0,1107
128294,93,5,1,20,1,2,84,17,4,0,0,-144030
128969,93,40,1,77,1,4,8616,104,2,0,0,349
128974,93,75,1,94,1,4,11056,5,2,0,0,84
130869,93,87,4,399,5,17,2610,206,21,0,20,124772
131029,93,30,2,168,2,13,600,37,4,0,0,353
131153,93,14,1,26,1,9,569,7,2,0,0,151
132450,93,12,1,38,1,5,84,6,2,0,0,96
132586,93,14,2,49,2,3,773,12,4,100,0,1095
132668,93,44,1,155,1,17,896,39,2,0,0,502
132689,93,1,1,5,1,1,19,15,2,100,0,510
132712,93,11,1,23,1,5,59,14,2,100,0,1866
132978,93,84,1,617,1,28,7176,10,2,0,0,620
133622,93,226,1,1598,1,150,19630,10,2,0,0,1557
133637,93,218,1,1520,1,138,18942,7,2,0,0,1372
133751,93,96,1,359,1,45,4563,8,2,0,0,1822
133814,93,136,1,530,1,67,5322,47,2,0,0,7392
142509,93,19,3,102,3,4,309,19,6,100,0,2286
142765,93,69,1,190,1,20,2508,20,2,0,0,430
142846,93,35,3,181,3,21,1470,51,6,0,0,881
142997,93,147,1,711,1,60,15297,6,2,0,0,384
143179,93,124,1,620,1,56,10426,5,2,0,0,104
143530,93,27,1,64,1,16,419,19,2,0,0,14036
143689,93,82,1,410,1,62,4367,57,5,0,0,11051
143875,93,40,1,152,2,20,1272,26,4,0,0,4375
143877,93,99,1,536,1,74,5421,16,2,0,0,1800
144079,93,227,1,1382,1,159,26934,85,8,0,0,12524
129670,95,11,1,245,1,3,519,25,5,0,0,219
129694,95,4,1,27,1,2,186,19,2,0,0,7918
129701,95,7,1,46,1,2,197,13,2,0,0,10844
129706,95,10,1,87,1,2,573,7,2,0,0,197
129723,95,6,1,35,1,3,451,194,2,0,0,878
129729,95,4,1,17,2,3,89,16,4,0,0,146
129854,95,23,1,374,9,2,2672,89,18,0,0,55274
129961,95,40,2,316,4,3,1379,35,6,100,0,1299830
129965,95,16,1,66,2,2,526,15,4,100,0,54868
130016,95,66,1,499,1,3,2182,20,2,100,0,3812
130042,95,74,1,650,2,3,3192,26,4,100,0,339
130046,95,15,1,55,3,2,577,15,6,100,66.6666666666667,186209
130090,95,54,1,238,1,3,5331,7,2,100,0,885376
130093,95,14,1,91,1,2,1110,6,2,100,0,53158
130281,95,121,1,187,1,2,29359,5,2,100,0,729
130302,95,11,1,13,1,1,190,5,2,100,0,180
130351,95,32,2,148,2,2,985,56,2,100,0,74098
130767,95,59,3,276,3,10,1569,39,11,100,0,248576
131546,95,62,3,484,3,20,4234,73,6,100,0,337412
133037,95,8,1,18,1,2,129,26,2,100,0,94775
133625,95,14,1,37,1,2,251,42,2,100,0,421
134210,95,86,4,911,5,27,3371,89,10,100,0,290595
142100,95,496,1,8065,1,121,99727,18,7,0,0,1929842
142930,95,48,3,441,3,5,2283,15,6,0,0,313
134295,96,36,1,137,1,3,1438,5,2,0,0,156
134354,96,30,3,111,6,4,1958,323,21,0,0,3551
134385,96,25,4,119,5,2,1097,115,10,0,0,1196
134503,96,192,1,897,1,7,13701,9,2,100,0,24892
134575,96,94,3,198,3,3,3796,78,6,0,0,1207
134633,96,18,1,96,1,3,183,7,2,0,0,10632
141758,96,50,4,198,9,19,2562,99,18,0,0,121407
141787,96,34,2,138,2,13,746,53,4,0,0,93676
141933,96,407,3,786,8,49,21609,260,16,75,0,270
141984,96,133,1,448,2,40,40148,33,4,100,0,11501
142034,96,55,1,3586,1,21,40054,8,2,100,100,606152
142071,96,75,1,677,1,11,2980,8,2,100,0,1980952
142134,97,23,2,118,6,2,494,62,12,0,0,6327
142377,97,36,3,268,4,1,672,29,8,0,0,3713
142394,97,59,3,282,4,5,1242,40,8,0,0,5292
142410,97,8,1,50,1,1,215,17,2,0,0,84
