"ms_id","pr_id","files","confFiles","chunks","confChunks","devs","code_churn","confCodeChurn","complexity","integrator.knew","formatting","merge.time.diff"
56778,25,346,1,1212,1,17,28770,13,2,0,0,18431
85352,25,2,1,58,1,2,1027,38,2,0,0,7437
85679,25,222,1,1092,4,11,31796,37,8,0,0,122777
86042,25,480,1,1865,1,14,29886,7,2,0,0,11520
86341,25,100,1,748,1,7,2063,7,2,0,0,446
114167,25,334,1,1553,1,27,21239,7,2,0,0,1144
116584,25,171,1,437,1,32,3874,10,2,0,0,960
118490,25,1649,432,44144,4244,12,370126,62301,9104,0,1.57030692362598,57991
124624,25,139,4,579,4,10,7539,959,6,0,0,1933
129004,25,112,2,435,2,6,3910,972,2,0,0,6483
131622,25,1872,3,8453,3,28,105913,2271,2,0,0,5155
132757,25,285,4,489,4,9,41406,2433,20,0,0,1897
133180,25,1724,2,3949,2,23,170262,20,2,0,0,179533
92093,35,8,1,11,1,1,81,21,2,0,0,291
92101,35,6,1,8,1,1,50,25,2,0,0,73
92429,35,17,1,43,1,1,203,34,2,0,0,58
92544,35,32,1,75,1,2,285,46,2,0,0,82
92646,35,4,1,8,1,2,76,5,2,0,0,46
93139,35,5,1,12,3,5,50,32,6,0,0,151
93144,35,25,1,58,3,15,584,38,6,0,0,328
93151,35,28,1,63,3,15,652,38,6,0,0,444
93172,35,1,1,4,1,1,10,6,2,0,0,80
1706,67,5,1,28,1,2,83,7,2,0,0,41
67374,20,86,1,173,2,26,2234,141,4,0,0,109373
68139,20,99,1,243,1,28,1690,7,2,0,0,953150
69466,20,164,22,733,53,65,10634,1715,132,0,5.66037735849057,91315
69537,20,17,1,62,1,5,186,7,2,0,0,184
69925,20,19,1,46,1,11,340,7,2,0,0,253
90903,20,210,37,831,82,123,7665,1430,185,0,1.21951219512195,975
91176,20,95,8,403,13,57,2676,470,26,0,0,668
5526,17,93,7,3706,12,10,30895,225,24,0,0,40027
27259,17,2948,1,3921,1,28,215005,30,2,0,0,874
56516,17,73,1,708,1,14,2068,5,2,0,0,2284
60794,17,11,1,14,1,7,104,10,2,0,0,561
61166,17,21,1,62,2,8,5481,18,4,0,0,462
65575,17,19,1,37,1,9,1418,9,2,0,0,969
65731,17,21,1,43,1,3,308,5,2,0,0,2034
12085,61,1,1,13,1,2,47,6,2,0,0,175
12140,61,12,1,129,1,15,794,11,2,0,0,272534
12330,61,10,3,217,5,10,1202,179,11,0,0,16897
12417,61,16,1,156,1,2,2842,9,2,0,0,1796
12479,61,7,1,65,1,2,511,267,9,0,0,219
12610,61,6,1,32,1,1,107,7,2,0,0,588
12949,61,4,1,25,2,2,108,23,4,0,0,223
13116,61,19,1,59,1,3,2618,5,2,0,0,79746
13312,61,34,4,221,10,3,2404,121,21,0,0,5214
13942,61,47,1,399,1,4,4090,8,2,0,0,155
14059,61,25,1,117,1,1,1721,10,2,0,0,710
14442,61,2,1,3,1,1,18,5,2,0,0,246
14466,61,72,3,1244,28,10,12059,690,132,0,0,125135
14848,61,107,10,271,16,39,47877,1084,35,0,0,2012
14970,61,19,1,57,1,6,509,5,2,0,0,1601
15214,61,45,1,652,1,9,4283,49,2,0,0,6277
15368,61,1,1,1,1,1,5,5,2,0,0,2193
15599,61,2,1,12,4,1,36,28,8,0,0,980
15622,61,20,2,519,2,3,992,45,4,0,50,139
15661,61,23,1,530,2,2,1304,12,4,0,0,8592
16084,61,147,2,1076,3,13,14384,71,6,0,0,106692
2450,42,17,1,84,1,1,188,5,2,0,0,308
3624,42,98,2,214,3,8,1402,18,6,0,0,78
6965,42,37,1,59,1,10,216,6,2,0,0,1183
13253,42,8,1,20,1,7,117,7,2,0,0,18677
15414,42,276,1,623,1,13,2850,18,5,0,0,230073
21608,42,99,1,288,3,14,1641,34,6,0,0,17746
22352,42,39,1,187,2,9,1208,142,6,0,0,31630
22472,42,412,1,1460,2,48,11047,14,4,0,0,39005
22566,42,1033,1,3116,1,114,29389,5,2,0,0,2143
23061,42,104,2,161,2,4,1102,10,4,0,0,1771
23797,42,383,1,1028,1,31,6886,42,3,0,0,35291
69569,42,102,13,232,16,11,1162,253,32,0,0,2560
69596,42,69,1,199,2,1,988,34,4,0,0,216
71288,42,148,1,444,1,5,2022,5,2,0,0,308
83891,42,487,33,1748,51,14,13652,564,102,0,0,10317
84326,42,460,1,3806,1,7,19350,48,2,0,0,5885
84426,42,118,1,242,1,14,1152,54,2,0,0,82
84446,42,89,1,386,1,6,1369,7,2,0,0,23765
97581,42,323,1,1578,2,17,11595,12,4,0,0,30646
2062,68,3,1,14,1,3,40,14,3,0,0,8268
2110,68,5,1,29,1,3,334,13,2,0,0,1519
3613,30,66,1,572,5,13,8694,234,11,0,0,2902
6284,30,245,6,1811,12,26,34388,202,27,0,0,3842934
14563,30,27,1,173,1,10,1675,5,2,0,0,7303
18328,30,119,3,3295,28,12,10131,278,68,0,0,451
2329,84,86,2,193,4,3,17061,89,9,0,0,148
2513,84,3,1,54,3,2,856,89,6,0,0,210
2859,84,97,1,175,1,2,44035,37,4,0,0,22
3075,84,32,1,81,1,2,2708,48,7,0,0,60
3514,84,6,1,28,2,2,7649,20,4,0,0,47
3656,84,47,1,1043,2,2,26735,92,4,0,0,3134
4432,84,14,1,442,2,2,827,40,4,0,0,48
4830,84,7,3,322,3,2,2842,60,6,0,0,56
4997,84,18,1,204,2,2,3500,422,20,0,0,25
5236,84,8,2,206,2,2,614,34,4,0,0,103
5336,84,32,2,841,2,2,7940,920,4,0,0,459
5672,84,16,1,50,1,2,219,5,2,0,0,119
5960,84,4,1,79,1,3,5859,37,2,0,0,15
12714,84,64,2,423,3,5,5869,40,6,0,0,176
13993,84,39,3,504,4,4,2157,20,8,0,0,566
14077,84,57,6,195,10,3,5279,93,124,0,0,4982
14147,84,18,2,61,2,2,362,14,108,0,0,61
14291,84,8,2,13,2,3,39,14,124,0,0,265
14312,84,14,2,35,2,2,158,14,124,0,0,17
14335,84,6,1,22,1,2,123,7,52,0,0,444
14359,84,16,2,61,2,2,318,16,124,0,0,56
14470,84,20,1,68,1,2,493,9,72,0,0,1394
14910,84,22,1,42,1,2,90,8,2,0,0,31
14933,84,56,1,215,3,4,779,43,6,0,0,393
14949,84,6,1,32,1,2,92,5,2,0,0,171
15900,84,48,1,73,1,7,275,18,2,0,0,97
17554,84,103,1,4574,1,8,30661,19,2,0,0,2670
21499,84,192,1,11305,1,20,74960,78,12,0,0,7247688
24851,84,173,1,9379,1,29,73308,13,2,0,0,45789
27210,84,19,1,47,1,2,13895,9,2,0,0,74
27217,84,23,1,90,2,2,1067,18,4,0,0,279
27662,84,16,1,21,1,2,89,24,2,0,0,184
27678,84,5,1,7,1,3,46,8,2,0,0,2687
27687,84,27,2,98,4,5,415,38,8,0,0,1067
40536,84,169,1,6889,1,68,47818,5,2,0,0,1038
40709,84,8,1,43,1,2,362,64,2,0,0,91
40719,84,38,1,124,1,3,205,19,2,0,0,334
43380,84,45,1,2229,1,3,22551,5,2,0,0,15479
44304,84,7,1,32,1,3,163,10,2,0,0,284
44356,84,13,1,24,1,4,64,5,2,0,0,244
76449,84,14,1,138,1,5,4072,5,2,0,0,8263
2073,88,4,1,11,1,3,92,22,2,0,0,3700
4357,88,29,1,67,2,17,2318,14,4,0,0,11273
4982,88,25,1,66,1,8,1845,25,2,0,0,591323
5066,88,27,1,73,1,10,1903,26,2,0,0,18760
12291,88,66,1,308,1,28,2701,5,2,0,0,244
13250,88,10,2,15,2,4,236,42,4,0,0,220207
83504,88,9,1,16,1,2,122,8,2,0,0,369
83515,88,6,1,40,1,3,179,5,2,0,0,2075
83519,88,18,1,55,1,9,529,5,2,0,0,149588
83531,88,5,1,13,1,2,63,28,2,0,0,20424
83543,88,29,1,115,1,7,982,8,2,0,0,1293923
83546,88,35,1,168,1,13,1557,9,2,0,0,36601
83555,88,5,1,7,1,3,65,7,2,0,0,1154
93638,88,1,1,1,1,2,6,6,2,0,0,70
95326,88,18,1,78,1,2,233,7,2,0,100,1088
97309,88,7,1,12,1,3,16,5,2,0,0,2682
98083,88,2,1,3,1,2,9,5,2,0,0,3656
98440,88,12,2,58,13,2,251,107,26,0,0,917
4841,57,20,1,64,1,1,83,7,2,0,0,935
4938,57,32,2,323,2,4,627,15,4,0,0,143
5545,57,17,1,58,1,16,335,24,3,0,0,674345
13140,57,138,1,742,1,50,10518,11,2,0,0,175
13742,57,1,1,1,1,1,5,5,2,0,0,115
15003,57,37,1,825,1,21,2755,39,2,0,0,146
83589,57,4,2,37,8,1,350,135,22,0,62.5,214
95431,57,6,1,11,1,3,25,5,2,0,0,1104
26396,38,5,1,32,1,6,113,22,2,0,0,572
26411,38,7,1,34,1,10,416,294,19,0,0,1929
26593,38,7,1,131,1,2,378,10,2,0,0,299
26734,38,2,2,4,2,1,79,48,4,0,0,296
26763,38,2,1,4,1,2,95,5,2,0,0,91207
26866,38,3,1,23,1,3,105,14,2,0,0,544
26882,38,5,1,33,1,4,170,23,2,0,0,694092
26894,38,5,2,191,2,4,288,19,4,0,0,350
26915,38,6,1,25,1,4,217,32,2,0,0,936
26994,38,11,1,53,2,6,307,21,4,0,0,138524
27080,38,3,1,166,2,2,274,37,4,0,0,90
27256,38,67,1,75,1,2,9926,4676,53,0,0,369
27265,38,3,1,9,1,1,44,5,2,0,0,56
27317,38,5,1,8,1,2,77,18,2,0,0,1059
28978,38,62,1,252,1,9,1870,60,13,0,0,7973
29199,38,76,1,204,1,6,1112,27,6,0,0,677
29705,38,28,1,212,1,4,559,8,2,0,0,247
29760,38,58,1,416,1,6,1852,124,12,0,0,612
29812,38,2,1,4,1,1,14,5,2,0,100,234
29985,38,3,1,22,1,2,169,32,2,0,0,58
35232,38,165,1,825,1,24,7820,5,2,0,0,9401
43169,38,230,1,1109,1,37,9968,5,2,0,0,2840
46346,38,301,1,2029,1,41,12324,6,2,0,0,674
26195,49,23,1,32,1,4,360,6,2,0,0,596
31731,49,7,1,16,1,3,94,7,2,0,100,11879
31770,49,11,2,18,2,1,66,10,4,0,0,589
29519,65,403,1,1609,1,39,5170,9,2,0,0,125111
37757,65,201,1,863,1,18,3156,13,2,0,0,6822
39323,65,476,1,1941,1,40,18457,6,2,0,0,21358
42015,65,393,1,1568,1,57,10506,6,2,0,0,49626
57706,65,439,3,1216,3,49,5183,87,6,0,0,2573
57848,65,67,2,195,2,11,1014,14,4,0,0,1738
83660,65,167,13,704,24,4,10991,306,53,0,8.33333333333333,27941
83691,65,20,1,61,1,3,541,8,2,0,100,76057
83819,65,13,1,90,2,3,230,31,4,0,0,448
83828,65,27,1,128,3,3,381,100,6,0,0,340
83833,65,13,1,220,1,2,426,29,2,0,0,18814
30527,80,4,1,57,2,3,321,18,4,0,0,197
30941,80,2,1,4,1,1,11,6,2,0,0,67
31047,80,12,1,102,2,6,674,18,4,0,0,451
31355,80,19,1,142,2,2,1281,17,4,0,0,169077
31430,80,27,1,151,1,5,2858,5,2,0,0,301
32269,80,9,1,25,1,2,110,18,2,0,0,565
35992,80,2,1,5,1,2,38,23,2,0,0,1948
37222,80,50,1,232,1,14,3681,74,3,0,0,1984
92451,80,50,3,151,3,25,1327,17,2,0,0,1438
30544,64,9,1,78,1,2,296,6,2,0,0,67
33674,64,28,1,88,1,3,172,29,2,0,0,21258
30344,31,1,1,1,1,6,77,77,2,0,0,2719
30444,31,1,1,7,1,8,38,12,2,0,0,2861
30813,31,1,1,25,1,27,54,5,2,0,0,196
30826,31,1,1,25,1,28,55,5,2,0,0,75
30895,31,1,1,28,1,33,61,5,2,0,0,1975
31105,31,1,1,16,1,13,27,6,2,0,0,123
31119,31,1,1,20,1,18,36,7,2,0,0,143
31188,31,1,1,9,1,2,23,9,2,0,0,43
31191,31,1,1,23,1,19,54,6,2,0,0,87
31196,31,1,1,35,1,45,94,22,2,0,0,123
31203,31,1,1,38,1,63,125,22,2,0,0,77
31208,31,1,1,37,1,49,100,23,2,0,0,346
31914,31,1,1,3,1,2,9,7,2,0,0,141
33323,31,9,1,60,1,33,2639,11,2,0,0,19120
33554,31,8,1,386,1,20,1120,5,2,0,0,767
66073,31,4,1,60,1,4,346,5,2,0,0,425
66100,31,4,1,66,1,7,391,6,2,0,0,4446
83807,31,7,1,20,1,2,266,5,2,0,0,83
32809,78,3,1,17,1,2,104,25,6,0,0,2843
32988,78,15,1,44,1,1,266,59,38,0,0,571
33028,78,6,1,21,1,1,241,75,108,0,0,119
33118,78,14,1,94,1,1,405,79,76,0,0,128
31150,64,11,1,57,1,6,997,6,2,0,0,731
32239,64,35,1,394,1,2,19961,96,2,0,0,256
32732,64,42,3,997,7,1,12137,93,14,0,0,326935
33345,64,18,1,29,1,6,833,447,12,0,0,59391
33396,64,13,1,63,2,2,203,12,4,0,0,220
33571,64,11,2,36,3,2,336,25,6,0,0,435
34040,64,110,1,1297,1,3,18517,7,2,0,0,66562
34245,64,9,1,25,1,1,62,12,2,0,0,37171
48870,64,5,1,7,2,2,24,17,4,0,0,625
52631,64,14,1,52,1,2,428,36,2,0,0,406
54246,64,11,1,49,1,2,419,21,2,0,0,671
54270,64,82,1,241,1,2,4717,6,2,0,0,3354
54465,64,23,2,154,4,1,710,32,8,0,0,601
54543,64,27,1,140,1,1,1281,12,2,0,0,211
54565,64,42,3,135,3,2,755,63,6,0,0,41805
58067,64,278,6,586,10,4,35621,630,26,0,0,21798
58819,64,14,1,22,1,2,212,15,2,0,0,4902
62654,64,926,2,1072,6,3,134234,56,14,0,0,2485
62660,64,113,1,255,4,3,14112,46,10,0,0,2485
62680,64,23,1,128,1,2,1306,61,7,0,0,2907
62682,64,21,1,126,1,2,1210,61,7,0,0,2907
62684,64,23,1,128,1,2,1306,61,7,0,0,2907
62687,64,21,1,126,1,2,1210,61,7,0,0,2907
62730,64,94,12,374,27,2,17718,305,54,0,0,749
62733,64,78,12,358,27,2,4418,305,54,0,0,749
62743,64,25,1,80,1,2,822,13,2,0,0,1243
62744,64,24,1,79,1,2,821,13,2,0,0,1243
62765,64,1,1,3,2,2,19,16,4,0,0,474
62766,64,1,1,3,2,2,19,16,4,0,0,474
62849,64,7,1,30,1,2,190,7,2,0,0,966
63027,64,156,5,888,6,3,7585,74,12,0,0,1687
63030,64,157,5,891,6,3,7590,74,12,0,0,1687
63085,64,67,3,636,6,3,2680,114,12,0,0,53377
63090,64,67,3,636,6,3,2680,114,12,0,0,53377
63099,64,9,1,36,1,2,149,6,2,0,0,77
63100,64,9,1,36,1,2,149,6,2,0,0,77
63102,64,14,1,81,1,2,393,52,5,0,0,102
63103,64,14,1,81,1,2,393,52,5,0,0,102
63118,64,15,1,70,1,2,338,11,2,0,0,369
63119,64,15,1,70,1,2,338,11,2,0,0,369
63120,64,6,2,50,2,2,116,22,4,0,0,810
63121,64,6,2,50,2,2,116,22,4,0,0,810
63131,64,10,1,51,1,1,145,7,2,0,0,125
63133,64,10,1,51,1,1,145,7,2,0,0,125
63136,64,17,1,69,1,2,480,16,2,0,0,344
63137,64,17,1,69,1,2,480,16,2,0,0,344
63143,64,75,3,327,5,3,5400,116,13,0,20,2440
63146,64,75,3,327,5,3,5400,116,13,0,20,2440
63208,64,40,2,226,2,2,1044,49,4,0,0,966
63210,64,40,2,226,2,2,1044,49,4,0,0,966
63296,64,1,1,1,1,1,5,5,2,0,0,68
63312,64,2,1,4,1,1,11,5,2,0,0,85
63324,64,120,2,345,2,3,11371,12,4,0,0,355
63329,64,22,1,101,2,2,522,15,4,0,0,76
63334,64,36,2,137,3,1,1107,49,6,0,0,514
63337,64,35,2,167,3,2,1052,15,6,0,0,37173
63417,64,27,2,104,2,7,784,62,6,0,0,74113
63433,64,38,1,184,3,3,2866,15,6,0,0,476
63474,64,223,2,307,2,2,32943,40,4,0,0,48331
63508,64,37,1,158,1,3,1251,7,2,0,0,264
63532,64,69,1,326,3,4,1611,54,6,0,0,19172
63551,64,27,1,59,1,3,655,9,2,0,0,1828
63590,64,3,1,9,1,2,13,5,2,0,0,361
63650,64,1,1,2,1,1,6,5,2,0,0,69
63711,64,27,3,127,3,2,607,32,6,0,0,89942
63726,64,15,1,70,1,2,486,8,2,0,0,381
97139,64,8,1,19,1,2,60,7,2,0,0,243
97314,64,94,2,410,3,2,3293,60,7,0,0,1141
97334,64,94,2,410,3,2,3293,60,7,0,0,1141
97556,64,28,1,119,1,2,717,8,2,0,0,1377397
32473,76,1,1,60,1,57,142,7,2,0,0,203
84032,29,13,1,85,1,11,143,5,2,0,0,25786
120345,82,61,2,523,3,6,3769,74,14,0,0,1074
120731,82,1,1,3,1,1,7,5,2,0,0,241
121183,82,102,1,958,1,5,4802,5,2,0,0,720
123474,82,1,1,1,1,2,5,5,2,0,0,93
123481,82,3,1,5,1,7,14,9,2,0,0,256
123484,82,3,1,4,1,2,18,6,2,0,0,2070
123491,82,1,1,1,1,2,5,5,2,0,0,133
123504,82,1,1,1,1,2,5,5,2,0,0,579
123505,82,1,1,1,1,3,6,6,2,0,0,39
123511,82,12,1,42,1,10,229,9,2,0,0,57
123542,82,5,1,10,1,11,26,9,2,0,0,83855
123563,82,9,1,18,1,4,179,5,2,0,0,529
123566,82,16,1,25,1,5,460,6,2,0,0,39
123628,82,295,1,985,2,24,7195,10,4,0,0,21823
102301,69,1,1,26,1,2,138,13,2,0,0,871
102456,69,20,2,81,3,4,178,18,6,0,0,2400
103251,69,42,1,147,1,14,2073,9,2,0,0,280707
104987,69,53,6,509,12,12,4219,299,36,0,0,6346
105158,69,26,1,105,1,8,1487,339,18,0,0,3174
105357,69,44,2,220,2,11,2181,488,9,0,0,21404
106179,69,9,1,20,1,2,83,25,2,0,0,1694
106566,69,9,1,30,1,4,164,10,2,0,0,1130
106910,69,97,5,951,9,14,13387,1385,67,0,11.1111111111111,1682
106991,69,12,1,46,1,10,186,7,2,0,0,100
107447,69,60,1,853,1,7,2086,10,2,0,0,2728
107744,69,39,3,260,3,2,5635,46,6,0,0,916
107804,69,23,1,388,7,1,1689,48,14,0,0,153
107896,69,16,1,72,1,1,158,10,2,0,0,99
107926,69,1,1,3,1,1,13,9,2,0,0,1038
107983,69,56,1,281,1,7,619,18,2,0,0,308
108014,69,5,1,7,1,3,31,7,2,0,0,19282
108017,69,2,1,5,1,1,60,7,2,0,0,47
108535,69,169,2,2924,3,27,19376,15,6,0,0,621
109186,69,22,2,91,4,8,345,84,8,0,0,677
109286,69,4,1,34,1,1,175,29,2,0,0,111
102290,2,4,1,10,1,6,70,7,2,0,0,1310
102295,2,4,1,12,1,7,129,109,2,0,0,681
102314,2,7,1,20,1,13,193,13,2,0,0,3173
102337,2,2,1,9,1,5,14,5,2,0,0,1823
102466,2,3,1,5,1,4,11,7,2,0,0,7906
102471,2,4,1,8,1,6,16,7,2,0,0,9648
102498,2,5,1,15,1,9,80,5,2,0,0,97
102502,2,5,1,16,1,10,79,5,2,0,0,195
102525,2,8,1,30,1,14,123,9,2,0,0,222
102546,2,8,1,30,1,15,123,9,2,0,0,309
102775,2,18,1,72,1,33,595,5,2,0,0,2882
102832,2,18,1,72,1,35,608,8,2,0,0,242
102846,2,18,1,67,1,36,694,104,2,0,0,418
102917,2,13,1,53,1,21,554,23,2,0,0,479
102968,2,1,1,1,1,3,22,22,2,0,0,162
103022,2,5,1,40,1,6,151,9,2,0,0,154
103294,2,7,1,16,1,8,74,5,2,0,0,473
103498,2,7,1,18,1,6,95,6,2,0,0,208
103585,2,6,1,16,1,6,73,8,2,0,0,39
103740,2,11,1,26,1,2,170,12,2,0,0,260
103848,2,3,1,3,1,4,32,29,2,0,0,67
103852,2,4,1,9,1,6,40,29,2,0,0,315
103854,2,3,1,5,1,4,34,29,2,0,0,195
103862,2,3,1,5,1,5,136,30,2,0,0,127
104264,2,34,1,115,1,24,4184,38,2,0,0,2496
104367,2,2,1,9,1,4,16,5,2,0,0,100
104371,2,3,1,12,2,6,69,19,4,0,0,61
104382,2,4,1,16,1,10,64,9,2,0,0,352
104392,2,5,1,24,1,12,82,9,2,0,0,166
104416,2,30,1,102,1,29,3957,13,2,0,0,78
104441,2,31,1,103,1,29,4013,17,2,0,0,105
104445,2,1,1,3,1,2,10,7,2,0,0,150
104490,2,5,1,31,1,8,53,6,2,0,0,183
104494,2,5,1,31,1,9,54,7,2,0,0,42
104496,2,1,1,1,1,2,12,12,2,0,0,353
104505,2,1,1,1,1,2,13,13,2,0,0,465
104509,2,1,1,2,1,2,14,13,2,0,0,211
104536,2,2,1,5,1,3,9,5,2,0,0,72
104538,2,2,1,5,1,4,14,10,2,0,0,38
104542,2,2,1,6,1,6,21,16,2,0,0,86
104553,2,3,1,9,1,4,24,7,2,0,0,3526
104567,2,2,1,4,1,3,10,7,2,0,0,119
104573,2,3,1,6,1,5,19,9,2,0,0,58
104580,2,3,1,6,1,7,19,9,2,0,0,46
104585,2,4,1,10,1,9,39,11,2,0,0,71
104600,2,1,1,1,1,2,5,5,2,0,0,63
104623,2,3,1,8,1,7,17,8,2,0,0,27
104633,2,2,1,3,1,3,7,5,2,0,0,41
104636,2,3,1,17,1,5,32,6,2,0,0,46
104649,2,4,1,18,1,7,84,7,2,0,0,90
104654,2,4,1,18,1,8,85,8,2,0,0,42
104659,2,4,1,18,1,9,88,11,2,0,0,50
104666,2,4,1,19,1,10,88,9,2,0,0,83
104686,2,5,1,20,1,14,104,15,2,0,0,175
104694,2,1,1,1,1,2,5,5,2,0,0,131
104696,2,1,1,1,1,2,7,7,2,0,0,33
104714,2,3,1,5,1,6,12,8,2,0,0,91
104735,2,2,1,11,1,3,31,8,2,0,0,48
104743,2,2,1,2,1,3,8,7,2,0,0,31
104747,2,2,1,3,1,5,16,14,2,0,0,78
104759,2,9,1,45,1,26,270,11,2,0,0,656
104764,2,1,1,1,1,2,5,5,2,0,0,43
104766,2,1,1,5,1,3,17,6,2,0,0,36
104794,2,2,1,14,1,10,40,6,2,0,0,156
104801,2,2,1,2,1,3,28,6,2,0,0,42
104894,2,5,1,13,1,6,21,8,2,0,0,66
104919,2,1,1,2,1,3,6,5,2,0,0,1427
104920,2,6,1,30,1,10,141,11,2,0,0,336
104984,2,4,1,4,1,5,12,6,2,0,0,49
104986,2,4,1,5,1,6,12,5,2,0,0,112
105008,2,6,1,8,1,7,16,5,2,0,0,68
105012,2,6,1,9,1,9,24,6,2,0,0,66
105017,2,6,1,9,1,10,27,9,2,0,0,58
105020,2,6,1,9,1,11,28,10,2,0,0,197
105210,2,11,1,45,1,42,229,20,2,0,0,209
105225,2,5,1,8,1,5,14,6,2,0,0,63
105227,2,5,1,8,1,5,14,6,2,0,0,70
105231,2,5,1,11,1,8,23,10,2,0,0,158
105296,2,11,1,12,1,6,31,19,2,0,0,52
105318,2,17,1,52,1,31,100,11,2,0,0,223
105327,2,13,1,16,1,9,61,12,2,0,0,47
105339,2,14,1,17,1,10,64,6,2,0,0,184
105415,2,3,1,6,1,5,11,6,2,0,0,45
105428,2,10,1,21,1,13,159,6,2,0,0,500
105563,2,27,1,107,2,94,600,26,4,0,0,3652
105844,2,11,1,21,1,9,38,7,2,0,0,2374
105847,2,11,1,21,1,10,38,7,2,0,0,42
105879,2,7,1,10,1,6,125,5,2,0,0,30
106151,2,4,1,8,1,9,19,9,2,0,0,42
106164,2,5,1,9,1,11,23,11,2,0,0,1351
106226,2,1,1,1,1,2,5,5,2,0,0,30
106233,2,2,1,2,1,4,81,6,2,0,0,28
106239,2,6,1,9,1,9,129,7,2,0,0,37
106349,2,1,1,2,1,2,6,5,2,0,0,148
106356,2,1,1,1,1,3,7,7,2,0,0,28
106379,2,3,1,5,1,7,11,7,2,0,0,51
106429,2,3,1,17,1,6,28,5,2,0,0,30
106444,2,4,1,19,1,9,32,6,2,0,0,71
106449,2,4,1,19,1,10,33,7,2,0,0,41
106469,2,3,1,3,1,4,9,7,2,0,0,48
106471,2,3,1,3,1,5,10,8,2,0,0,44
106476,2,6,1,24,1,19,43,9,2,0,0,292
106504,2,5,1,50,1,19,124,9,2,0,0,7559
106614,2,4,1,37,1,8,99,6,2,0,0,68
106662,2,7,1,9,1,10,24,7,2,0,0,76
106687,2,10,1,48,1,18,164,8,2,0,0,162
106795,2,49,1,134,1,109,1660,58,2,0,0,446
106818,2,2,1,2,1,3,21,9,2,0,0,43
106886,2,21,1,64,1,36,357,10,2,0,0,114
106899,2,4,1,8,1,5,19,9,2,0,0,37
106914,2,23,1,82,1,60,403,21,2,0,0,70
107107,2,13,1,29,1,13,302,7,2,0,0,127
107712,2,12,1,35,1,33,238,10,2,0,0,360
108353,2,29,1,161,1,124,1042,33,2,0,0,91
141675,2,5,1,24,1,7,45,15,2,0,0,659
141694,2,4,1,7,1,5,16,8,2,0,0,510744
102283,24,2,1,149,3,2,292,60,6,0,0,358
102426,24,1,1,1,1,2,5,5,2,0,0,27
102477,24,2,1,6,2,2,17,10,4,0,100,615
102568,24,3,1,8,1,2,466,5,2,0,0,111
102611,24,2,1,13,3,2,58,19,6,0,0,22
102809,24,1,1,2,1,2,8,7,2,0,0,34
103466,24,1,1,10,1,2,16,5,2,0,0,49
103555,24,3,1,35,6,2,358,161,16,0,0,1728
103564,24,2,1,5,1,2,69,5,2,0,0,101
103794,24,2,1,3,1,2,15,5,2,0,0,267
103798,24,6,1,146,1,2,233,10,2,0,0,773
104066,24,2,1,22,1,2,40,5,2,0,100,18
104403,24,3,1,14,1,4,23,5,2,0,100,90
104798,24,7,1,20,1,4,46,5,2,0,0,191
104958,24,2,1,23,1,2,52,5,2,0,0,38
105509,24,5,1,111,1,2,377,5,2,0,100,10
105523,24,2,1,23,1,2,61,6,2,0,0,144
106295,24,3,1,51,1,2,127,5,2,0,0,77
106330,24,6,1,26,1,5,41,5,2,0,100,22
107008,24,13,1,593,1,4,1974,42,10,0,0,20
107046,24,4,1,247,2,2,644,14,4,0,0,88
107865,24,4,1,27,1,2,46,5,2,0,0,611
107938,24,6,1,25,2,2,40,10,4,0,50,100
111231,24,3,1,24,1,2,42,13,2,0,0,193
112141,24,2,1,5,1,2,23,7,2,0,0,1349
112259,24,166,1,168,1,1,180,5,2,0,100,11
112286,24,167,1,169,1,1,181,5,2,0,100,34
112326,24,166,1,168,1,1,181,6,2,0,0,1203
102485,75,22,1,70,1,4,788,13,2,0,0,744370
102729,48,60,1,131,1,13,3998,19,2,0,0,44908
103420,48,116,1,138,1,4,2161,5,2,0,0,344
104757,48,506,1,974,1,11,12405,5,2,0,0,58121
106544,48,925,1,1352,1,15,23981,11,2,0,0,362
108511,48,62,1,108,1,4,4144,5,2,0,0,10770
102441,51,3,1,9,1,2,150,92,5,0,0,69
102452,51,11,1,34,1,2,406,14,2,0,0,106
102520,51,18,1,46,1,2,394,10,2,0,0,130
102545,51,11,1,47,2,2,190,12,4,0,0,165
103537,51,30,1,66,1,3,675,7,2,0,0,104
103617,51,12,1,33,1,3,71,6,2,0,0,314
104398,51,47,1,121,1,8,957,24,6,0,0,9721
104439,51,7,1,20,1,2,238,7,2,0,0,142
104637,51,90,2,205,2,11,3005,19,2,0,0,518
104820,51,76,1,282,2,8,1409,10,4,0,0,232
105127,51,5,2,22,8,2,628,353,16,0,0,63818
105185,51,53,2,116,2,4,1943,10,2,0,0,3526
105931,51,89,3,261,4,8,1902,62,6,0,0,2901
106020,51,19,1,30,2,2,82,15,4,0,0,290
107642,51,249,1,625,1,13,3577,8,2,0,0,1930
107697,51,234,1,413,1,9,2666,9,2,0,0,2459
108225,51,20,1,32,1,4,550,5,2,0,0,3150
108299,51,42,1,125,1,4,716,5,2,0,0,334
108348,51,45,1,111,1,3,1193,13,2,0,0,217
108449,51,31,3,62,7,4,615,119,2,0,0,3699
108767,51,207,1,660,1,8,3143,6,2,0,0,94197
109067,51,3,1,14,2,2,56,30,4,0,0,987
109803,51,3,1,3,1,2,10,8,2,0,0,6494
